1606,8.5,2
1608,7.25,2
1610,8.666666667,2
1612,7.066666667,2
1614,6,2
1616,4.25,2
1618,6.166666667,2
1620,8.25,2
1622,6.333333333,2
1624,7.616666667,2
1626,5.5,2
1628,6.35,2
1630,6.916666667,2
1632,7.75,2
1634,5.9,2
1636,6.25,2
1638,6.5,2
1640,6.95,2
1642,4.666666667,2
1644,12,2
1646,7.9,2
1648,8.633333333,2
1650,8.583333333,2
1652,7.666666667,2
1654,6.75,2
1656,8.666666667,2
1658,6,2
1660,7.583333333,2
1662,7.666666667,2
1664,7.5,2
1666,8.266666667,2
1668,5.083333333,2
1670,7.333333333,2
1672,10,2
1674,14,2
1676,6.983333333,2
1678,7.133333333,2
1680,6.25,2
1682,7.783333333,2
1684,5.083333333,2
1686,7.616666667,2
1688,7.166666667,2
1690,6.783333333,2
1692,7.833333333,2
1694,8.066666667,2
1696,4.883333333,2
1698,5.5,2
1700,5.5,2
1702,8.25,2
1704,7.166666667,2
1706,8,2
1708,8,2
1710,6.716666667,2
1712,6.666666667,2
1714,6.75,2
1716,6.75,2
1718,7.6,2
1720,7.916666667,2
1722,6.25,2
1724,6.833333333,2
1726,11.71666667,2
1728,7.133333333,2
1730,7.5,2
1732,8.333333333,2
1734,8.083333333,2
1736,6.75,2
1738,6.416666667,2
1740,7.716666667,2
1742,7.75,2
1744,8.183333333,2
1746,8.75,2
1748,9.166666667,2
1750,7.25,2
1752,7.083333333,2
1754,8.783333333,2
1756,9.5,2
1758,10.66666667,2
1760,9.75,2
1762,12,2
1764,7.583333333,2
1766,7.75,2
1768,8.366666667,2
1770,7.333333333,2
1772,6,2
1774,5.916666667,2
1776,6.666666667,2
1778,4.416666667,2
1780,7.5,2
1782,7.066666667,2
1784,8.45,2
1786,6.166666667,2
1788,7.416666667,2
1790,7.416666667,2
1792,6.583333333,2
1794,6.933333333,2
1796,8.5,2
1798,6.333333333,2
1800,16,2
1802,9.966666667,2
1804,7.166666667,2
1806,7,2
1808,5.75,2
1810,4.833333333,2
1812,6.216666667,3
1815,23.25,2
1817,18.25,2
1819,21.08333333,2
1821,21,1
1822,5.75,2
1824,21.16666667,1
1825,21.75,1
1826,21.45,1
1827,20,0
